읍면동,민박명,소재지,데이터기준일
한림읍,제주기역,제주시 한림읍 협재리 1698,20211123
한림읍,금능올래민박,제주시 한림읍 금능리 1286-1,20211123
한림읍,노을과 등대,제주시 한립읍 한림해안로 312,20211123
한림읍,제주하랑,제주시 한림읍 대림리 748-1,20211123
한림읍,꿈,제주시 한림읍 귀덕남5길 26-43,20211123
한림읍,광이멀풀스테이101,제주시 한림읍 월각로 151-3,20211123
한림읍,플라이무드,제주시 한림읍 귀덕9길 19,20211123
한림읍,레아,제주시 한림읍 협재로 46,20211123
한림읍,야스미스테이,제주시 한림읍 옹포리 385-14,20211123
한림읍,올라비양,제주시 한림읍 옹포3길 11,20211123
한림읍,지브로,제주시 한림읍 귀덕5길 35-5,20211123
한림읍,집의 기록,제주시 한림읍 귀덕리 952-1,20211123
한림읍,집의 기록 part1,제주시 한림읍 귀덕11길 62-2,20211123
한림읍,안녕 귀덕,제주시 한림읍 귀덕5길 3,20211123
한림읍,해녀불턱,제주시 한림읍 귀덕6길 88,20211123
한림읍,월림차경,제주시 한림읍 월림리 360,20211123
한림읍,루트,제주시 한림읍 월림8길 18,20211123
한림읍,동명여관,제주시 한림읍 동명3길 1,20211123
한림읍,아몬드 하우스,제주시 한림읍 동명7길 53,20211123
한림읍,제주민박 애일당,제주시 한림읍 귀덕로 14,20211123
한림읍,다유기 민박,제주시 한림읍 명재로 17-2,20211123
한림읍,명월로 88번가,제주시 한림읍 명월로 88,20211123
한림읍,플라마,제주시 한림읍 장원길 34-29,20211123
한림읍,하모 스테이,제주시 한림읍 금능5길 11,20211123
한림읍,지꺼지게 귀덕,제주시 한림읍 귀덕남1길 6,20211123
한림읍,화니하우스,제주시 한림읍 협재2길 38,20211123
한림읍,금오름 가는 길,제주시 한림읍 한창로 1244-9,20211123
한림읍,놀자,제주시 한림읍 중산간서로 5136-1,20211123
한림읍,라송,제주시 한림읍 옹포2길 32,20211123
한림읍,담뜰,제주시 한림읍 협재남6길 124,20211123
한림읍,금능바다,제주시 한림읍 금능리 1910-1,20211123
한림읍,엔게디하우스,제주시 한림읍 협재3길 9,20211123
한림읍,보름하우스,제주시 한림읍 명월성로 137-19,20211123
한림읍,",쉼",제주시 한림읍 비양도길 274-2,20211123
한림읍,그린,제주시 한림읍 옹포6길 7-1,20211123
한림읍,행복에너지 <그린하우스>,제주시 한림읍 광산로 219-9,20211123
한림읍,스물,제주시 한림읍 한상로 32,20211123
한림읍,소담향,제주시 한림읍 협재로 210-31,20211123
한림읍,제주그밤,"제주시 한림읍 한림해안로 534, 가동",20211123
한림읍,명월일기,제주시 한림읍 산물길 3-2,20211123
한림읍,바다별채,제주시 한림읍 금능길 69-1,20211123
한림읍,벤조롱 달빛정원,제주시 한림읍 중산간서로 4995-19,20211123
한림읍,스테이 팜스빌,제주시 한림읍 귀덕7길 17 팜스빌리지 103동 1호,20211123
한림읍,귀덕하우스 바당드레,제주시 한림읍 귀덕1길 22-30,20211123
한림읍,협재리 1700,제주시 한림읍 협재1길 19-5,20211123
한림읍,스테이 낭,제주시 한림읍 협재로 158 B동,20211123
한림읍,스카이 리조트,"제주시 한림읍 한림해안로 514-29 2, 3층",20211123
한림읍,스테이 세연,제주시 한림읍 월령2길 44,20211123
한림읍,Private 064,제주시 한림읍 일주서로 5083-26,20211123
한림읍,스테이 까미노,제주시 한림읍 월령2길 11,20211123
한림읍,청춘여관,제주시 한림읍 협재4길 7-6,20211123
한림읍,제주프랜,제주시 한림읍 일주서로 5292 3동,20211123
한림읍,바이백,제주시 한림읍 금성천남길 32,20211123
한림읍,스테이 간결,제주시 한림읍 월계로 116-5,20211123
한림읍,바르스테이,제주시 한림읍 협재1길 37,20211123
한림읍,BIEN,제주시 한림읍 옹포3길 25,20211123
한림읍,농어촌민박 라피아,"제주시 한림읍 옹포2길 37-91, 외6",20211123
한림읍,담게스트하우스,제주시 한림읍 명월로 83-1,20211123
한림읍,제주청년살이 사랑채,"제주시 한림읍 한림로 372-3 (A동, C동)",20211123
한림읍,페이지,제주시 한림읍 협재남6길 78-160 G동,20211123
한림읍,포인트 무드,"제주시 한림읍 한림로 414-1 3, 4층(301, 302, 303, 401호)",20211123
한림읍,스테이 담담,제주시 한림읍 월령3길 30,20211123
한림읍,오닐,제주시 한림읍 하운당길 16-1,20211123
한림읍,호미하우스,제주시 한림읍 협재8길 9-1,20211123
한림읍,코티지,"제주시 한림읍 협재로 210-73, 1호",20211123
애월읍,로그맨하우스 민박,애월읍 소길남길 179,20211123
애월읍,천상의노을 민박,애월읍 애월해안로 424,20211123
애월읍,비치파크 민박,애월읍 일주서로 6126-5,20211123
애월읍,트리하우스로그캐빈 민박,애월읍 하소로 681-13,20211123
애월읍,까델아스 민박,애월읍 신엄9길 50,20211123
애월읍,노루물 민박,애월읍 광령8길 60 (제1호),20211123
애월읍,섬사랑 민박,애월읍 애월해안로 766,20211123
애월읍,여울 민박,애월읍 일주서로 7216,20211123
애월읍,바다사랑 민박,애월읍 곽지1길 5-2,20211123
애월읍,소길통나무집 민박,애월읍 소길남길 179,20211123
애월읍,포천 민박,애월읍 애월해안로 979,20211123
애월읍,바리 민박,애월읍 곽지5길 17,20211123
애월읍,엠마오하우스 민박,애월읍 애월해안로 951,20211123
애월읍,바다하우스 민박,애월읍 애월해안로 218,20211123
애월읍,삼다 민박,애월읍 곽지1길 26-8,20211123
애월읍,곽지게스트하우스 민박,애월읍 곽지1길 34,20211123
애월읍,이어도 민박,애월읍 곽지1길 26-11,20211123
애월읍,하르방 민박,애월읍 곽지1길 20-2,20211123
애월읍,파크빌리지 민박,애월읍 상귀서길 82-12,20211123
애월읍,드림비치 민박,애월읍 신엄안3길 136,20211123
애월읍,그리미 별장,애월읍 유수암북길 19-10,20211123
애월읍,펜션해아래 민박,애월읍 번대동길 5,20211123
애월읍,오션클리트카트지 민박,애월읍 애월해안로 510,20211123
애월읍,오손돌민박,애월읍 부룡수길 50,20211123
애월읍,CS빌리지 민박,애월읍 애월해안로 532-7,20211123
애월읍,게스트하우스 정글 민박,애월읍 곽지11길 7,20211123
애월읍,제주구엄어촌마을집 민박,애월읍 구엄4길 43,20211123
애월읍,노을과포도향기 민박,애월읍 신상로 238-2,20211123
애월읍,장전 민박,"애월읍 하소로 506 (A,B,C동)",20211123
애월읍,하늘숲 민박,애월읍 고성북동길 31-9,20211123
애월읍,로뎀 민박,애월읍 애월해안로 754,20211123
애월읍,화연이네 민박,애월읍 애월해안로 224,20211123
애월읍,꽃피는풍경 민박,애월읍 어림비로 509,20211123
애월읍,제주도게스트하우스파티한담누리 민박,애월읍 일주서로 6158,20211123
애월읍,빨강궁전 민박,애월읍 고내봉길 42-9,20211123
애월읍,해마루 민박,애월읍 고성남4길 42-11,20211123
애월읍,다섯손가락 민박,애월읍 고내로13길 97,20211123
애월읍,제주금산 민박,애월읍 납읍로2길 40,20211123
애월읍,상가통나무집 민박,애월읍 소길남길 176,20211123
애월읍,빅토리아하우스 민박,애월읍 광령평화6길 55-2,20211123
애월읍,꽃머채 민박,애월읍 소길남길 202-4,20211123
애월읍,달끝 민박,애월읍 일주서로 6279,20211123
애월읍,다래산장 민박,애월읍 납읍로10길 49-32,20211123
애월읍,파더하우스레스텔 민박,애월읍 고하상로 88,20211123
애월읍,신엄돌담집 민박,애월읍 신엄안3길 25,20211123
애월읍,파도사랑 민박,애월읍 곽납로 42,20211123
애월읍,깨끗한제주올레프로방스 민박,애월읍 광령평화2길 170-15,20211123
애월읍,바그다드하우스 민박,애월읍 애원로 191 (가동),20211123
애월읍,발로바쉬 민박,애월읍 일주서로 6066,20211123
애월읍,담따라 민박,애월읍 중산간서로 5526-16 (제1호),20211123
애월읍,곽지 민박,애월읍 곽지3길 19,20211123
애월읍,통나무 민박,애월읍 도치돌길 297-1 (제1동),20211123
애월읍,통나무2 민박,애월읍 도치돌길 297-1 (제2동),20211123
애월읍,통나무3 민박,애월읍 도치돌길 297-1 (제3동),20211123
애월읍,통나무4 민박,애월읍 도치돌길 297-1 (제4동),20211123
애월읍,통나무6 민박,애월읍 도치돌길 297-1 (제6동),20211123
애월읍,마농게스트하우스1 민박,애월읍 금성3길 9,20211123
애월읍,마농게스트하우스 민박,애월읍 금성3길 9,20211123
애월읍,바다빛둥지 민박,애월읍 애월해안로 909,20211123
애월읍,보리울 민박,애월읍 광상로 532-16 (제1동),20211123
애월읍,비앤비하우스장유재 민박,애월읍 장유길 26-2,20211123
애월읍,다인펜션 민박,애월읍 애월해안로 400-19,20211123
애월읍,늘좋은하루 민박,애월읍 중엄안3길 10,20211123
애월읍,우리집별장 민박,애월읍 광령평화9길 28-11,20211123
애월읍,산책하우스 민박,애월읍 고내로7길 49,20211123
애월읍,흙집휴2 민박,애월읍 하소로 300 (나동),20211123
애월읍,가문동편지 민박,애월읍 애월해안로 970,20211123
애월읍,두모악게스트하우스 민박,애월읍 중산간서로 5404-20,20211123
애월읍,에피소드 민박,애월읍 하귀동남1길 19,20211123
애월읍,521 민박,애월읍 중용길 52-1,20211123
애월읍,우림펜션 민박,애월읍 고성북동길 23,20211123
애월읍,휴in애월(휴인애월) 민박,애월읍 곽납로 37,20211123
애월읍,노을이야기 민박,애월읍 애월해안로 352 (제1동),20211123
애월읍,노을이야기Ⅱ 민박,애월읍 애월해안로 352 (제2동),20211123
애월읍,노을이야기Ⅲ 민박,애월읍 애월해안로 352 (제3동),20211123
애월읍,젤마나 민박,애월읍 애월해안로 968-1,20211123
애월읍,그디글라 민박,애월읍 광령4길 10-6,20211123
애월읍,애월에서 민박,애월읍 일주서로 6703,20211123
애월읍,sunvillage(썬빌리지)펜션 민박,애월읍 일주서로 6044,20211123
애월읍,미소담 민박,애월읍 일주서로 6066-3,20211123
애월읍,BE2IN(비이투인) 민박,애월읍 신엄9길 51,20211123
애월읍,자파리게스트하우스 민박,애월읍 하소로 769-58 (마동),20211123
애월읍,해오름별장 민박,애월읍 신엄5길 39,20211123
애월읍,애월애 민박,애월읍 애월로 19-3,20211123
애월읍,바움 민박,애월읍 장유길 42 (가동),20211123
애월읍,하루하나더노스텔지아 민박,애월읍 장전로 157-1 (가동),20211123
애월읍,제주레이크 민박,애월읍 수산북길 18-2,20211123
애월읍,PM 6:00(오후여섯시) 민박,애월읍 곽지9길 10,20211123
애월읍,물고기자리게스트하우스 민박,애월읍 고내로9길 41,20211123
애월읍,숨쉬는힐링하우스 민박,애월읍 무수천길 45,20211123
애월읍,어쿠스틱홈즈 민박,애월읍 유수암로 226-20 (가동),20211123
애월읍,고불락 민박,애월읍 고내로7길 45-12 (제1호),20211123
애월읍,엣제주 민박,애월읍 하소로 769-58 (다동),20211123
애월읍,황실 민박,애월읍 고내봉길 42-9 (제2호),20211123
애월읍,바다와낭만 민박,애월읍 가문동길 21,20211123
애월읍,하쿠나마타타 민박,애월읍 고내북동길 17,20211123
애월읍,물메랑 민박,애월읍 수산북길 3,20211123
애월읍,아이랑 민박,애월읍 고내로7길 34,20211123
애월읍,해리앤소담 민박,애월읍 중산간서로 6566-3,20211123
애월읍,달코네 민박,애월읍 광성로 77,20211123
애월읍,브라운캐빈6 민박,애월읍 소길남길 190-40 (제6동),20211123
애월읍,제주힐링명상 민박,애월읍 어음13길 196-11 (가동),20211123
애월읍,제주양떼목장 민박,애월읍 도치돌길 289-13,20211123
애월읍,다몽채 민박,애월읍 번대동2길 13,20211123
애월읍,제스파냐 민박,애월읍 학원동길 17-18 (바동),20211123
애월읍,맨도롱하우스 민박,애월읍 광령남6길 34,20211123
애월읍,제주골드 민박,애월읍 수산북길 18-4,20211123
애월읍,또오크라 민박,애월읍 수산북길 31,20211123
애월읍,까미하우스 민박,애월읍 납읍로 75-2,20211123
애월읍,오크라 민박,애월읍 수산북길 33,20211123
애월읍,까사마린 민박,애월읍 부룡수길 54-1,20211123
애월읍,낭안트레 민박,애월읍 고내안길 3-1,20211123
애월읍,샤갈의바다 민박,애월읍 가문동길 8,20211123
애월읍,뉴별빛 민박,애월읍 천덕로264-9 (제2동),20211123
애월읍,별빛 민박,애월읍 천덕로264-9 (제3동),20211123
애월읍,제주GD스테이 민박,애월읍 하소로 654-16,20211123
애월읍,애월삼춘 민박,애월읍 애조로 218-19,20211123
애월읍,곽지길가온A 민박,애월읍 곽지3길26 (A동),20211123
애월읍,곽지길가온B 민박,애월읍 곽지3길26 (B동),20211123
애월읍,귤사랑쉼팡 민박,애월읍 천덕로 312-20,20211123
애월읍,시비치 민박,애월읍 애월해안로384-8 (제1동),20211123
애월읍,나무다락방 민박,애월읍 납읍로2길 29-4,20211123
애월읍,달자펜션 민박,애월읍 애월해안로 738 (가동),20211123
애월읍,에덴힐스 민박,애월읍 장소로 215 (제2호),20211123
애월읍,린프하우스 민박,애월읍 하귀동남7길 11-9,20211123
애월읍,theluck(더럭) 민박,애월읍 상가북2길 14-3,20211123
애월읍,린도 민박,애월읍 하귀10길 49-1,20211123
애월읍,비둘기집 민박,애월읍 중구엄길 36,20211123
애월읍,대웅 민박,애월읍 번드르길27 (나동),20211123
애월읍,대웅원 민박,애월읍 번드르길27 (다동),20211123
애월읍,대웅투 민박,애월읍 번드르길27 (가동),20211123
애월읍,레이지버드 민박,애월읍 일주서로 6066-24,20211123
애월읍,아침하늘 민박,애월읍 고성남4길 42-3 (나동),20211123
애월읍,어울림게스트하우스 민박,애월읍 애월해안로 179,20211123
애월읍,momul(모물) 민박,애월읍 곽지9길 4 (가동),20211123
애월읍,야자수펜션 민박,애월읍 상귀서길 82-14,20211123
애월읍,홀섬 민박,애월읍 평화로 2289-17 (가동),20211123
애월읍,제주하늬바람3 민박,애월읍 신상로 258 (제3동),20211123
애월읍,플래티늄 민박,애월읍 하귀미수포길 5-8,20211123
애월읍,제주이야기 민박,애월읍 유수암평화길 170-2,20211123
애월읍,샌디애견하우스 민박,애월읍 예원로 121 (제2호),20211123
애월읍,네스트펜션 민박,애월읍 유수암서길 67-2 (제3동),20211123
애월읍,stayalive(스테이얼리브) 민박,애월읍 어림비로 229,20211123
애월읍,하비펜션 민박,애월읍 엄수로 36,20211123
애월읍,제주소소 민박,애월읍 소길남길 190-18,20211123
애월읍,달스테이 민박,애월읍 중산간서로 6333,20211123
애월읍,자주올레 민박,애월읍 곽지5길 16-3,20211123
애월읍,더애월바당 민박,애월읍 애원로 3,20211123
