이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#여름 #성산일출봉 #뜨겁지만행복했던 #내려올때관경 #15분이면올라감 #이게제주다,2018.07.27,5,"['#여름', '#성산일출봉', '#뜨겁지만행복했던']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"남편과 아침7시에 정상까지 등반
정상에서 내려다보이는 제주풍경이 장관이다!
#성산일출봉#여름#제주#세계자연유산",2018.07.21,5,"['#성산일출봉', '#여름', '#제주']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,별이랑 아침 맞이하기,2018.07.16,4,"['#여름', '#힐링', '#애인']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,,2018.07.08,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#성산일출봉 #맑음 #자연 #세계자연유산 #유네스코 #제주 #포토스팟,2018.07.08,5,"['#성산일출봉', '#맑음', '#자연']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,즐거운 시간이었습니다^^,2018.07.05,4,"['#봄', '#걷기', '#애인']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,좋을것같아요,2018.07.04,4,"['#봄', '#여름', '#가을']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"목포에서 밤 배를 타고 제주도에 도착해, 제일 처음 생각 난 성산일출봉에 갔다. 수학여행 이후 처음으로 가는 거였다. 아직 이른 아침이라 고요한 성산일출봉을 올랐다. 생각보다 힘들었다. 기억을 더듬으며 예전에 사진 찍었던 곳을 추억했다. 역시, 정상의 풍경은 그때처럼 아름다웠다.",2018.06.30,5,"['#여름', '#걷기', '#혼자']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#성산일출봉 #우리가족화이팅 #좋은기운흡입 #냠냠 #신선한회도흡입 #해녀의집 #해녀분들최고,2018.06.30,5,"['#성산일출봉', '#우리가족화이팅', '#좋은기운흡입']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,말이필요없는곳입니다 정말!,2018.06.29,4,"['#봄', '#여행', '#친구']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,수학여행때 가보고 안가봐서 ㅎ 기억도 나질 않아요.... 사진으로보니 정말 아름답네요....그땐 경치를 느끼기엔 너무 어렸나봅니다ㅎㅎㅎ 꼭~다시 가서 제대로 느끼고 싶어집니다^^엄마와 어린 아들과 함께 떠나는 설레는 여행 계획중입니다~~,2018.06.26,5,"['#여름', '#힐링', '#가족']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#제주 #여행 #가족과함께,2018.06.19,4,"['#제주', '#여행', '#가족과함께']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#제주 #제주도 #성산일출봉,2018.06.11,5,"['#제주', '#제주도', '#성산일출봉']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,성산일출봉 너무 좋았어요! 멋진 자연경관 ㅠ,2018.06.11,5,"['##힐링', '##미식', '##체험']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,파일 클릭시 자꾸 앱 튕김으로 글로 남깁니다. 성산일출봉앞에서 가족 셋이 사진도 찍었습니다 스타벅스에서 일해서 성산일출봉 아는 파트너에게 인사도 하러 갈겸 커피도 사마실겸 갔는데 흐리긴 했지만 너무나 기분이 좋았습니다,2018.06.10,4,"['##제주도', '##첫가족여행', '##가족']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,날씨가 맑은 날 방문해서 아이들과 함께 올랐는데 정말 멋졌어요.,2018.06.06,4,"['#봄', '#힐링', '#가족여행']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"늦게나마 친구들과 제주도 여행을 갔습니다
이제는 아이들도 다크고
조금 여유를 즐길 시기가 와서
마음의 힐링장소인 성산포에 와서 많은 추억 안고갑니다",2018.05.19,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"#엄마와제주여행 #대구에서_제주로
산 오르는걸 싫어하시는 엄마...멀지 않을거라고 꼭 같이 올라야한다며 모시고간 #성산일출봉

푸르른 하늘과 바다...그리고 #세계자연유산_일출봉

#행복가득한_추억을_만들어준_성산일출봉",2018.05.16,5,"['#엄마와제주여행', '#대구에서', '#성산일출봉']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,がんばって登ったぞ！寒かったけど、眺めグッド！,2018.02.13,4,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"성산일출봉의 정상 바로 아래에서 쉬면서 본 제주.
올라오는 동안의 땀이 무색할 정도로 눈이 부시는 제주의 풍경에
절로 사진기를 들었습니다^^
셀 수도 없을 만큼 오래된 시간동안
높이 솟은 성산일출봉이 봐온 제주의 풍경은 어땠을까요?
다 알 순 없지만, 짧은여행 기간동안 몸소 눈과 마음으로 함께하려 합니다. 저희와 같이 제주의 이 풍경에 함께하시겠습니까.
#성산일출봉 #제주 #영원히 기억될 소중한 추억 #성산일출봉이 담은 제주의 모습",2018.01.15,5,"['#성산일출봉', '#제주', '#영원히']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,,2018.01.15,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,성산일출봉 겉모습,2018.01.15,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#제주 겨울 #성산일출봉 #제주겨울,2017.12.20,5,"['#제주', '#성산일출봉', '#제주겨울']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,멀리 보이는 바다와 완만한 언덕. 욕심을 내자면 계단 끝까지 올라 분화구까지 볼 수 있었다. 운이 좋게 해녀분들이 작업하시는 모습까지 봤다. 이번 여행에서 좋았던 곳 중 한 곳이다.,2017.12.18,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"#제주 겨울, #성산일출봉, #성산포, #성산읍, #제주겨울",2017.12.17,5,"['#제주', '#성산일출봉', '#성산포']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,# 겨울 제주 #성산일출봉에서의 다짐 #2018년 승리 #자연의 경이로움 #자연 그대로의 색 #제주 매력,2017.12.16,5,"['#성산일출봉에서의', '#2018년', '#자연의']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"#제주여행 #성산일출봉
답답한 마음에 계획도 없이 혼자 떠난 제주도 여행이였다.사실 휴학하면 뭐라도 해야할 것 같아서 떠난 여행일 수도있었다 여행와서 바다를 하루종일 보고 다녔는데 바다가 너무 이뻐서 아무것도 안해도 그냥 좋았다 그냥 다 좋았다",2017.12.15,5,"['#제주여행', '#성산일출봉']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#제주겨울 #성산일출봉,2017.12.14,5,"['#제주겨울', '#성산일출봉']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,#친구랑우정여행#성산일출봉 #겨울#넘나추운것#제주도#jeju#미래제주녀 #매달와도#좋다#행복함#힐링여행#우정여행#셀스타그램 #우정스타그램,2017.12.08,5,"['#친구랑우정여행', '#성산일출봉', '#겨울']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"제주에 오면 꼭 들려봐야하는 명소지요^^ 흐르는 땀방울을 훔치며 올라간 정상에서 펼쳐지는 제주의 바다와 성산일출봉의 분지는 과히 절경이라고 할 수 있어요. 아름다운 제주에서의 일정, 성산일출봉이 빠져선 안되겠죠?",2017.12.08,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,말이 필요없는 곳이죠. 등산을 싫어하는 일인이지만 한 번쯤은 올라가면 좋을 듯해요. 물론 힘은 들지만 위에서 보는 절경이 최고예요~^^,2017.12.05,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,책에서만 보다가 아이들과 함께 성산일출봉 올랐는데 오래걸을줄 알았는데 딱 걷기 적당하고 정상에서 올라본 분화구의 모습과 바다경치가 아름다웠습니다.,2017.12.01,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"바람이 많이 불어서 올라갈까말까 고민을 하다가 올라갔는데, 올라가서 본 분화구의 모습을 보고 가슴이 먹먹해졌습니다. 너무나도 아름다웠습니다.",2017.11.30,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,,2017.11.28,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,,2017.11.28,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"대학교 졸업 여행 때 갔던 성산일출봉 가는 길의 여운이 잊혀지지 않습니다.
또 가고 싶네요.
제주~~",2017.11.27,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"말이 필요없는 제주 대표 관광지 아닐까요?
제즈가면 무조건 가봐야할 곳!!",2017.11.25,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"유네스코 세계자연유산 성산일출봉
#일출봉 #성산일출봉 #유네스코세계자연유산",2017.11.24,5,"['#일출봉', '#성산일출봉', '#유네스코세계자연유산']"
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"정말 제주도에서 제일 기억에 남아요. 웅장한 자연의 힘.
올라가기도 힘들었는데 막상 열심히 올라가서 내려다보면 제주를 온몸으로 느낄 수 있답니다. 겨울이라 추울것 같지만 꼭 가보세요!",2017.11.22,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,봉우리가 많이 높지 않아 조금만 힘을 내면 올라갈 수 있었다.<br>꼭대기에 오르며 본 말의 기름진 몸매가 풍요로운 초원의 한가로움을 떠오르게 하며 멋진 광경을 나에게 선물해 주었다.,2017.11.22,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,"제주도에 가면 빠지지않고 들르는곳!
아내와 힘겹게 올라가서 바라본 풍경이란 입이 떡 벌어질 정도로 아름답다.
올라가기전 아래서 만나보는 맛집들도 정겹다.
무조건 강추. 이맘때면 바람이 추우니 따뜻한 옷 필수!",2017.11.21,5,[]
성산일출봉(UNESCO 세계자연유산),5,#일출 #오름 #경관/포토,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500349&menuId=DOM_000001718000000000#p1,611,성산일출봉 정상에 올라갔을때 탁트여서 제주도 전경이 한 눈에 내려다 보여서 너무 좋았어요.아이가 좀 더 크면 다시 한 번 더 가보고 싶어요~,2017.11.21,5,[]
