이름,별점,태그,링크,리뷰수,리뷰내용,리뷰날짜,리뷰별점,리뷰태그
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"제주 4.3 사건 우연히 효리네 민박 보다가 알게되었습니다. 방송을 보고 아름다운 제주도가 아픔이 있다는 걸 알게되고 마음이 쓰렸습니다. 많은 분들의 희생이 있었던 제주도인 만큼 나중에 제주도에 가게되면 추모하는 시간을 갖도록 하려합니다.
제주 4.3 사건 잊지않겠습니다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"제주 4월 3일을 사람들이 잊지 않았으면 좋겠다. 누군가의 소중한 가족이고 친구이자 연인이였을 사람들이 그 소중하고 아까운 생명들이 빨갱이라는 이유만으로 그 하나의 거짓 이유만으로 죽어나갔다는게 너무 마음 아프고, 사람들 기억 속에서 잊혀지지 않았으면 좋겠다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,제주도하면 아름다운 관광지로만 생각했었어요.이렇게 아픈 역사가 있는 곳이라니 마음이 아픕니다.다음 방문엔 꼭 4.3 기억하며 찾겠습니다.,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,안녕하세요 저는 중학교3학년 재학중인 학생입니다<br>4.3 70주기 저는 16년동안 단 한번도 제주4.3사건에대해 단 한마디도 들어보지못했습니다 오색꽃들과 푸른바다에 감춰진 핏빛이야기를 이제서야알게되고 몇몇사람들이 알게되더라고요 너무나도 부당하게이런일이일어났고 이제라도 모든사람들이알고 교육과정에 넣어서 아픈역사를 공유하고싶은마음일뿐입니다.. 제 지인분들도 아무도 모르던데 한사람한사람씩알려서 우리 5천만 국민이 알게되고 제주에대한 공식적인 사과가 나왔으면 하는마음입니다..,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,가족끼리 제주도 여행에서 제주 4.3 평화공원에 가게 되 처음으로 제주 4.3 사건을 알게 되었습니다. 공원을 돌며 많은 생각이 들었고 기념관에서는 더욱 엄숙해진 분위기로 생각에 잠겼었습니다. 그리고 집으로 돌아와 제주 4.3을 묻는 너에게라는 작품을 읽었습니다. 그 책은 지금도 지인들에게 추천하는 비극의 작품입니다. 제주도에 놀러가게 된다면 꼭 이 곳을 들려보셨으면 하는 마음입니다.,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"직접 가보지는 못했지만 동영상을 통해 많은 사람들이 고통 받았다는 것을 알게되었습니다. 아직 많은 국민들이 제주 4.3사건을 알지는 못하지만 저부터 시작해 역사의 진실을 밝히겠습니다 . 몇백년도 지나지않은 우리 역사를 지키기 위해, 그 당시 희생된 분들을 위로하기 위해 왜곡된 역사를 바로잡고 애도하겠습니다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,제주는 우리나라의 대표적인 관광 명소로 생각했는데 이렇게 마음이 아픈 일이 있었다는걸 뒤늦게 알고 갑니다... 잊지않겠습니다,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"현재 고3인 학생입니다.
학생 시절이 다 끝나가는데도 학교에서 제주도 4.3사건을 배운적이 없습니다.
이제 대한민국의 힘이 될 어린아이들을 위해 제주 4.3사건의 희생자들을 잊지 않고 제주 4.3사건을 평생 잊지 않겠습니다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"역사책에서 배운 멀게만 느껴졌던 4.3사건을 수학여행을 통해 직접 듣고 보고 배우게 되니 감회가 색달랐습니다. 또, 현기영의 [순이 삼촌]이라는 책을 통해서도 조금 더 생생하게 느껴 볼 수 있었습니다.<br> 잘못된 국가의 판단으로 인해 희생하신 무고한 제주도민 여러분께 애도를 표하고, 죄송하다고 말씀드리고 싶습니다. 또, 다시는 이런 일이 없었으면 합니다. 그리고 이 사건을 알리기 위해 계속 힘써 주시는, 앞으로도 힘써 주실 분들께 감사의 말씀을 전합니다.<br> 전세계가 알아야 할 사건이라고 생각합니다. 저도 최소한 제 주변인들은 다 알 수 있도록 노력하며 살겠습니다.
제주도에 가는 모든 관광객 분들도 이곳을 빼먹지 않으셨으면 좋겠습니다. 꼭 가 보세요.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"저는 학교를 다니면서 한국사 수업시간이나 교과서를 통해 제주 4.3사건을 접해본 적이 없었습니다. 때문에 2년 전 벌레들이라는 책을 읽고 제주 4.3사건을 처음 접했습니다. 역사에 관심이 있음에도 4.3사건을 몰랐던 것이 부끄러웠습니다. 저는 제주도에 갈 때마다 제주 4.3평화공원에 들러 제주 4.3사건의 기억을 되살립니다. 갈
때마다 17년동안 모르고 살았다는 죄송함과 부끄러움이 느껴집니다. 제주도에 가는 사람이라면, 꼭 제주 4.3 평화공원에 가서 이런 감정들을 느껴보았으면 합니다. 되풀이되선 안 될 슬픈 역사, 모두들 기억해주세요.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,#제주이야기,2018.04.15,5,['#제주이야기']
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"4ㆍ3사건을 이번에 국가적으로 알려지면서 알게 되었습니다. 제주도를 직접 가보지 못하여 진정성 있는 후기는 남기지 못하겠으나 느낌만으로 설명하려는 것에 먼저 죄송합니다.
긴 말은 하지 않겠습니다.
지금의 우리가 이렇게 즐겁게 웃으며 살 수 있는 것은 역사가 있고 그 곳에 헌신한 분들이 있기에 가능한 일입니다. 선조들의 노력과 힘으로 얻어진 값진 자유를 잊지 않는 것이 우리에게 가장 중요하다고 생각합니다. 이번을 시작으로 제대로 된 4ㆍ3의 역사가 밝혀지길 바라고 모든 사건과 사고는 역사라는 마음으로 깊이 간직하며 살 것이고 4월은 동백꽃 뱃지를 구해서 그 뜻을 기리는 달로 기념할 것입니다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,수차례 제주도 여행을 갔었지만 이번 43사건 70주년을 맞아 처음으로 방문했던 곳입니다. 기념관을 돌아보는내내 참... 마음이 먹먹했던 곳이였네요. 제가 할 수 있는 것이라고는 희생자의 넋을 기리며 잊지않고 기억하는 것뿐. 이런 역사의 아픔이 다시는 반복되지않기를 바래봅니다.,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"제주에 슬픈 역사가 있었다는 것만 막연히 알고 있었는데, 3월 말 직장동료들과 제주를 찾았다가 4.3 70주년이란 소식에 평화공원을 방문했습니다. 그리고 너무 무섭고 생생한 역사를 마주하게 되었습니다. 같은 나라에서 그런 일이 일어났는데도 그동안 4.3사건에 우린 왜그리 무지했었는지 반성했습니다. 나라와 정부가 국민을 보호하지 못하고 편을 가르며 권력을 횡포로 휘두르는 사이 이유도 모른채 스러져간 수많은 제주도민을 묵념하고 추모했습니다. 지금부터라도 잊지않고 계속 기억해나가려합니다. 희생된 분들의 가족을 위한 다양한 대책도 마련되길 바랍니다. 청소년들과 함께 제주에 방문해 평화코스를 둘러보고 역사관념을 키우는 시간도 꼭 가지겠습니다. 4.3은 우리가 평생 기억해야할 역사입니다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,제주 4.3사건에 관심을가지게된지얼마안됐지만 꼭기억해야할 일중 하나라고생각이드네요 동백꽃 뱃지를 달며 추모하고 싶네요,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"제주도를 수없이 놀러갔었지만 관광의 도시로만 생각했던것이 부끄럽습니다.
다음 여행은 제주4.3알기 여행을 해야겠습니다.",2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,관광지로 떠오르고 있는 제주에서 이런 끔찍한 일이 일어났다는 사실을 많은 사람들도 잊지않고 기억하기를 응원하며 유가족들에 대한 슬픔에 조금이나마 함께하겠습니다.,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,제주도는 관광도시로만 알고있던 제가 많이 부끄러워지던 순간이었습니다. 방송을 통해서 제주도가 아픔을 간직하고 있었다는 사실을 알게되었고 제주 4.3사건 아픔을 간접적으로나마 알 수있었습니다. 많은 사람들에게 알려져서 희생자분들의 억울한 죽음을 조금이나마 덜어졌으면 좋겠습니다.,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,고등학교 2학년때 제주도로 수학여행을 갔을때 4•3 평화공원을 직접 방문 했었습니다. 그때 어떤 한 영상을 봤는데 그 영상 안에는 당시 상황이 어땠는지 정말 참혹하게 담겨져 있었고 위안부나 6•25전쟁이 많이 알려진 것 처럼 제주 4•3도 더 많이 알려지고 기억해야할 가슴아픈 역사라고 생각합니다 동백꽃을 보면서 항상 그 당시 사람들이 얼마나 힘들었고 참혹했는지 기억하겠습니다.,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,제주 4.3 사건 희생자분들과 남은 유족분들의 아픔 잊지않고 기억할게요,2018.04.15,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,부끄럽지만 아직 4.3평화공원에 가보진 못했습니다.. 어릴적 항상 방학때 마다 가던 어머니 아버지의 고향... 제주에서 이런 아픈 일이 있었다는걸 어릴때는 몰랐습니다.. 이제야 알게되고 순이삼촌도 읽게되었습니다... 우리 할머니 할아버지께서 겪으셨을.. 슬픈 사건.. 어릴적 언뜻 듣기만 하던 4.3이제 더 기억하고 더 관심을 갖겠습니다...,2018.04.14,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,국사 시간에 제주 4•3 사건에 대해 배웠어요. 왜 그전엔 알지 못했을까하는 슬픔뿐이네요... 4•3 사건을 영원히 기억하겠습니다!,2018.04.14,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,"남자친구랑 둘이 와서 의미있는 시간 남기고 갑니다.
너무 슬픈 사건을 여기와서 다시 생각하니 실감이 남다릅니다.",2018.04.14,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,5년전 제주 가시리 창작센터에서 보름정도 머무르며 제주4.3에 대한 공부를 하며 연극공연을 만들었습니다. 그때 생존자 할머님들의 이야기 그리고 4.3유적지를 많이 돌아보았는데 가장 기억에남는곳이 평화박물관과 사려니숲길 사이 토벌대를 피해 몸을 숨기고 머물럿던 터(실제로 당시에 사용했던 가마솥과 그릇들이 있었음)가 기억에 남습니다. 제주를 사랑하는 예술인이며 여행자입니다. 올레길을 걸어서도 다 완주했고 시간이 나면 제주에 들려 여행을 즐기기때문에 사람들이 항상물어봅니다. 제주의 어디가 좋으냐고..그럼 저는 항상 어딜가든 상관없으니 여행의 끝은 4.3평화 박물관이였으면 좋겠다고 이야기 합니다. 당신이 여행했던 제주가 푸르른 관광지가 아닌 가슴아픈 레드아일랜드였다는 역사와 사실을 알았으면 좋겠다는 의미에서 입니다. 10명 추천해주면 10명이 모두가 좋았다고 너무 고맙다고 얘기합니다. 지금에서야 4.3이 많이 알려지고있지만 앞으로 더 많이 알려져야한다고 생각합니다. 그 기본이 제주 4.3평화박물관인것 같습니다. 저도 제주를 갈때마다 박물관에 꼭 들립니다. 그때마다 공원에서 울고있는 까마귀소리가 왜그렇게 서글프게 들리는지 .. 그 소리가 희망적으로 들리는 날이 곧 돌아오겠죠..?,2018.04.14,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,#아픔은 기억되어야합니다ㅡ<br>이아픈기억은 우리아들 둘에게도 가르치고 기억해야할것을 가르칩니다ㅡ#,2018.04.14,5,[]
제주4.3평화공원,5,#테마공원 #부모 #커플,https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500535&menuId=DOM_000001718000000000#p2,271,의미잇고 올바른역사관을알수잇엇던 곳,2018.04.14,5,[]
